250,서유미,롱찌님 어서오세요,2023-02-06 01:30:04
251,버킷행자,맨체스터가 예전에는 맨유보다 훨 아래였는데... 이젠 저늠들이.. 공포스럽기도 해요.,2023-02-06 01:30:06
252,황박연,맨시티는 원정 옷 입음 ㅎㅎㅎ,2023-02-06 01:30:07
253,*달내얼,토트넘 유니폼은 무슨색인가요?,2023-02-06 01:30:08
254,안승임,식스맨 홧팅!!울 흥민이 100골 가자가자 간절한 맘 으로 응원합니다 :star_struck::star_struck:,2023-02-06 01:30:09
255,*마크툽,쏘니 밀어대!.... 쏘아대!!,2023-02-06 01:30:10
256,한동훈,토요일에 경기 3개 보고 오늘 경기 3개 보고 지금 6개 경기 봅니다,2023-02-06 01:30:11
257,색소폰과함께(제천),토트넘에 승.패보다 흥민이 골을 더 좋아했는데 팀 승점과 순위가 위태롭네요ㅠㅠㅠㅠ,2023-02-06 01:30:15
258,서유미,신승훈님 어서오세요,2023-02-06 01:30:15
259,김마야📣,롱찌~~:heart_suit:,2023-02-06 01:30:16
260,강영훈,오늘 집에서 볼라고합니다..좋은 하루입니다,2023-02-06 01:30:18
261,정우TV,풍월주닌을 여기서보내요^^,2023-02-06 01:30:18
262,롱찌,:waving_hand::waving_hand::waving_hand::waving_hand:,2023-02-06 01:30:19
263,jay park,앞으로 몇 경기 더 남았나요?,2023-02-06 01:30:18
264,kim 지민,토트넘 홈에서 진적없다능 ~ 홈에서 케인은 골 못넣었다능~~,2023-02-06 01:30:20
265,cosmo,통계는 무섭죠~!!,2023-02-06 01:30:20
266,제니킴,안녕하세요,2023-02-06 01:30:21
267,한동훈,전반전 시작합니다,2023-02-06 01:30:23
268,이성남,오늘도수고해주세요~~,2023-02-06 01:30:25
269,rimus P,또 왔습니다! ㅎㅎ,2023-02-06 01:30:28
270,버킷행자,오늘 흥민이 골 넣으면 난리 납니다.ㅋㅋ,2023-02-06 01:30:30
271,서유미,제이파크님 방가방가 어서오세요,2023-02-06 01:30:32
272,CH405,케인이 나왔으니 또 예전 전술로 가겠네요. 페리랑 자리 겹치는 문제도 이어지겠구요. 손에게 패스 좀 연결되면 좋겠네요.,2023-02-06 01:30:32
273,롱찌,원정유니폼이 넘 별루다,2023-02-06 01:30:34
274,김철순,식스맨화이팅 손홍민화이팅,2023-02-06 01:30:34
275,김마야📣,16경기,2023-02-06 01:30:36
276,벚꽃 통신,왜캐 흥분되나. 손흥민 기어이 일낸다,2023-02-06 01:30:37
277,Ben Kim,출첵합니다,2023-02-06 01:30:37
278,서경원,손흥민:soccer_ball::soccer_ball::soccer_ball::soccer_ball::soccer_ball::soccer_ball::soccer_ball:,2023-02-06 01:30:37
279,류재호,안녕하세요,2023-02-06 01:30:40
280,서유미,성남님 어서오세요,2023-02-06 01:30:41
281,*마크툽,케인욕심이 팀을 망친다,2023-02-06 01:30:41
282,카쌤의종이접기NJ_origami,손흥민 경기의 승패를 떠나서 한 골만 넣길~ ^^,2023-02-06 01:30:47
283,서유미,경원님 어서오세요,2023-02-06 01:30:48
284,강민호,뭐야 영상 안보여주는가임?,2023-02-06 01:30:50
285,유장표,반갑습니다. 수고많습니다. 부산토박이.,2023-02-06 01:30:54
286,kim 지민,토트넘은 22번째경기입니다 16번 남음:check_mark:,2023-02-06 01:30:58
287,서유미,류재호님 어서오세요,2023-02-06 01:30:58
288,유유,안녕하세요 식스맨 저는준한입니다,2023-02-06 01:30:59
289,원금주,오늘 손흥민 표정이 넘 좋아요!,2023-02-06 01:31:02
290,*달내얼,토트넘은 흰색 유니폼이 좋아요^^씐난다~,2023-02-06 01:31:06
291,김마야📣,:cross_mark_button:유튜브에서 영상송출 불가:cross_mark_button: 어기면 채널정지:loudly_crying_face:,2023-02-06 01:31:07
292,달링토니,안녕하세요,2023-02-06 01:31:08
293,*마크툽,부디.....!,2023-02-06 01:31:09
294,커서히딩크,좋아요박고 출발합니다.,2023-02-06 01:31:13
295,서유미,유유님 어서오세요,2023-02-06 01:31:13
296,한동훈,손흥민 굿,2023-02-06 01:31:17
297,황박연,거시기 나왔음?ㅎㅎㅎ,2023-02-06 01:31:21
298,일루왕,일어났지요!!,2023-02-06 01:31:22
299,CH405,와,2023-02-06 01:31:24
300,Lucky 11,흥믄이 오늘 빠르다,2023-02-06 01:31:25
301,Dae Woo Yoon,"수고많으십니다,",2023-02-06 01:31:25
302,일루왕,뿅,2023-02-06 01:31:27
303,유정숙,금주님 오셨네요~~~~~^^,2023-02-06 01:31:29
304,sil,오늘도 목소리듣고싶어서 왓어요 손흥민 골~~이소리 들어야 겟지요,2023-02-06 01:31:30
305,서경원,손흥민:thumbs_up::thumbs_up::thumbs_up::thumbs_up::thumbs_up::thumbs_up::thumbs_up::thumbs_up:,2023-02-06 01:31:30
306,김마야📣,일루왕님~:thumbs_up:,2023-02-06 01:31:33
307,샤프슈터,손흥민 컨디션 좋아보인다,2023-02-06 01:31:34
308,색소폰과함께(제천),흥민이 골 넣기 전에 언능들 구독.좋아요:stayhome:누르고 오세요ㅋㅋㅋ,2023-02-06 01:31:35
309,*마크툽,아쉽다,2023-02-06 01:31:36
310,서유미,일루왕님 방가방가 어서오세요,2023-02-06 01:31:37
311,향기,화면으로 보려면 돈을내고 봐야합이다^^,2023-02-06 01:31:38
312,rimus P,와,2023-02-06 01:31:39
313,FOTO,또 왔습니다~~^^,2023-02-06 01:31:41
314,권권병화,콘테 나오나요,2023-02-06 01:31:41
315,정우TV,와~~ 손 파이팅,2023-02-06 01:31:44
316,황박연,울 일루왕님~~~~~~~~~~~~~~~~~~~^^*,2023-02-06 01:31:45
317,버킷행자,손풍이닷.,2023-02-06 01:31:47
318,달링토니,쏘니 응원합니다 ~♡,2023-02-06 01:31:50
319,말티푸,오늘 2번 출첵~ 안녕하세요 ~~,2023-02-06 01:31:50
320,kim 지민,마네즈는 같은팀..맨시티 수비수 워커닮음,2023-02-06 01:31:51
321,황박연,울 포토언니~~~~~~~~~~~~~~~~~~~~^^*,2023-02-06 01:31:51
322,서유미,향기님 포토님 반갑습니다,2023-02-06 01:31:51
323,롱찌,포로도 보고싶다ㅜ 크로스가 기가 막히다던데ㅋㅋ,2023-02-06 01:31:52
324,필비,안녕하세요,2023-02-06 01:31:54
325,김마야📣,포토형~:heart_suit:,2023-02-06 01:31:55
326,유정숙,포토님~~~^,2023-02-06 01:31:55
327,별이지,안녕하세요,2023-02-06 01:31:59
328,*마크툽,오늘 달린다 오늘 일낸다,2023-02-06 01:32:01
329,FOTO,많이들 오셨네요 ㅎ,2023-02-06 01:32:01
330,일루왕,어서들 오세요오오!!,2023-02-06 01:32:01
331,무늬만매니아,맨시티 킬러인 손흥민이 골 넣을까 ???,2023-02-06 01:32:02
332,정연순,안녕하세요. 반갑습니다~,2023-02-06 01:32:03
333,양산메퇘지,자신감이 보이네요,2023-02-06 01:32:04
334,원금주,정숙님 일루왕님 마야님 색소폰님 제로타겟님 포토님 유미님 하이~,2023-02-06 01:32:04
335,신zzang,또 왔습니다 ~~,2023-02-06 01:32:06
336,서유미,필비님 어서오세요,2023-02-06 01:32:09
