80,봉봉,안녕 하세요 식스맨님 방가방가,2023-04-04 03:49:25
81,김마야📣,일상님. 색소폰님. 황박연님~~:heart_suit:,2023-04-04 03:49:27
82,서경원,손흥민 100호골 가 보 자,2023-04-04 03:49:30
83,박찬덕,한국에서 식스멘 과 함께하니 더욱 가까와진듯 하네요,2023-04-04 03:49:38
84,봄봄,안녕하세요~^^ 쏘니응원하러 왔습니다 뛰는모습 보지못해 감질나지만 식스맨님이 채워주시리라 믿을께요~ 함께해요~^^ 오늘도 감사합니다,2023-04-04 03:49:40
85,일상이 일탈,^^,2023-04-04 03:49:40
86,황박연,아 참! 울 김호랭이님~~~~~~~~~~~~~~ 이렇게 불렀어야 했나?ㅎㅎㅎ,2023-04-04 03:49:49
87,일상이 일탈,ㅋㅋ,2023-04-04 03:49:59
88,필비,안녕하세요 응원합니디,2023-04-04 03:50:09
89,김마야📣,:collision:선발:right_arrow:요리스. 랑글레. 다이어. 로메로. 페리시치. 호비. 스킵. 포로. 손흥민. 쿨루셉. 케인,2023-04-04 03:50:15
90,김마야📣,:yt:구독 :thumbs_up:좋아요 클릭클릭~,2023-04-04 03:50:24
91,시네마멘,식하,2023-04-04 03:50:30
92,황박연,좋아요 눌러서 사람 불러야대~~~~~~~~~^^*,2023-04-04 03:50:35
93,일상이 일탈,우리 쏘니 오늘 100호골 완성하는 날이기를요 ^^,2023-04-04 03:50:39
94,김미영,강인아 프리미어로 ,2023-04-04 03:50:42
95,Namju Hazelton,여기 미 동북부 벚꽃이 넘 아름 답게 피었어요.. 다들 감틴! 오늘은 흥민이의 100호 공 다들 감탄하시길 바래요. 오늘도 다 같이 한 마음으로,2023-04-04 03:50:44
96,김마야📣,:yt:구독 :thumbs_up:좋아요 클릭클릭~,2023-04-04 03:50:52
97,Ben Kim,육하! 반갑습니다 에버튼은 이기겠지요,2023-04-04 03:50:58
98,서성훈,오늘 예상 토트넘 3 1 에버튼,2023-04-04 03:50:59
99,김마야📣,:yt:구독 :thumbs_up:좋아요 클릭클릭~,2023-04-04 03:51:04
100,jay park,충성. 드디어 꼰대가 나갔군요. 파리싫지는요?,2023-04-04 03:51:08
101,김마야📣,:collision:선발:right_arrow:요리스. 랑글레. 다이어. 로메로. 페리시치. 호비. 스킵. 포로. 손흥민. 쿨루셉. 케인,2023-04-04 03:51:13
102,펭수's,4시 시작이죠?,2023-04-04 03:51:15
103,서경원,쏘니 모습 보인다,2023-04-04 03:51:21
104,색소폰과함께(제천),출근이 두렵지만 알람이 떠버린걸....ㅎㅎ,2023-04-04 03:51:26
105,김마야📣,4시요,2023-04-04 03:51:29
106,황박연,난 아무도 못넣고 울 흥민이만 3골 넣길 바랬는데^^*,2023-04-04 03:51:30
107,김마야📣,:sun_with_face:응원과 후원:yt:구독 :thumbs_up:좋아요 감사합니다,2023-04-04 03:51:39
108,시네마멘,세벽 1시에 자셔 일어났는데 이겨아지.,2023-04-04 03:51:44
109,일상이 일탈,ㅋㅋ 욕심쟁이 황박연 님,2023-04-04 03:51:48
110,김마야📣,:yt:구독 :thumbs_up:좋아요 클릭클릭~,2023-04-04 03:51:51
111,Dt MOON,아 폐기 선발이네요... 어쩔수없었네..,2023-04-04 03:52:01
112,김마야📣,:yt:구독 :thumbs_up:좋아요 클릭클릭~,2023-04-04 03:52:04
113,황박연,나만 욕심 부리는거 아님요~~~^^*,2023-04-04 03:52:10
114,김마야📣,:collision:선발:right_arrow:요리스. 랑글레. 다이어. 로메로. 페리시치. 호비. 스킵. 포로. 손흥민. 쿨루셉. 케인,2023-04-04 03:52:13
115,일상이 일탈,ㅋ,2023-04-04 03:52:15
116,Dt MOON,저 새퀴 또 윙으로 뛰는 전술이려나.. 쏘니 중앙미드보고;,2023-04-04 03:52:16
117,황박연,저어기 울 효주님도 나랑 같이 욕심 부렸음요~~^^*,2023-04-04 03:52:36
118,kim 지민,안녕하세요:blue_heart:,2023-04-04 03:52:47
119,황박연,흥민이만 3골 !^^*,2023-04-04 03:52:47
120,오케이맨,이제 콘테빽도 없는데 페리카나 이제 정신 좀 차렸을라나?,2023-04-04 03:52:48
121,로타,식스맨님 팬이라 들어오면서 :yt: 구독:thumbs_up:좋아요 2번씩 눌러주는 센스를 가지 샤한늑대 입니다 ^^,2023-04-04 03:52:50
122,김미영,왠지 식스맨 해설은 승리로 될거같은 마음,2023-04-04 03:52:51
123,M&M Texas,안녕하세요!! 오늘 꼭 손흥민 선수 100호 골을 보고 싶어요!! :red_heart::thumbs_up:,2023-04-04 03:52:52
124,황박연,울 김지민님~~~~~~~~~~~~~~~^^*,2023-04-04 03:52:55
125,김마야📣,대한쏘니:clapping_hands::clapping_hands::clapping_hands::clapping_hands::clapping_hands:,2023-04-04 03:53:00
126,냥이는 부지런하다,안녕하세요 싣스맨님. 우리흥 100호 101호 골 미리 축하합니다~,2023-04-04 03:53:03
127,kim 지민,황박연님 :blue_heart:,2023-04-04 03:53:05
128,박순성,저도 쏘니 해트트릭 바랍니다.,2023-04-04 03:53:06
129,GoD_인삼*,:hand-pink-waving::goodvibes::yougotthis:,2023-04-04 03:53:10
130,김마야📣,지민지민~~~:heart_suit:,2023-04-04 03:53:14
131,일상이 일탈,오 김지민 님 겁나 반갑습니다,2023-04-04 03:53:22
132,kim 지민,마야님:blue_heart: 일상이 일탈님:blue_heart:,2023-04-04 03:53:25
133,황박연,아니 왜에~~~~~^^*,2023-04-04 03:53:25
134,M,캐나다입니다 같이 응원합니다^^,2023-04-04 03:53:35
135,일상이 일탈,^^,2023-04-04 03:53:38
136,김미영,다른 채널 보다 조금 느린 가요 왜,2023-04-04 03:53:46
137,LIM KEY,식스맨님 한국왔습니당 안녕하세염^^,2023-04-04 03:53:49
138,jay park,하나를 2번씩 누루면 안돼요^^,2023-04-04 03:53:51
139,황박연,모니카 킴님 방글~~~^^*,2023-04-04 03:53:52
140,LIM KEY,며누님 안녕^^,2023-04-04 03:53:56
141,일상이 일탈,과욕은 나쁨요 ㅋ,2023-04-04 03:53:57
142,Cloud 9 : ,오늘은 흔들자..,2023-04-04 03:53:59
143,봄봄,오늘 쏘니 깻잎한장 골~ 한번 외쳐주셔야 할텐데요 ㅋㅋ 깻잎한장 차이 이제 알아버려서 재미있을것 같아요 ,2023-04-04 03:54:02
144,김마야📣,키님~~~~~~~:heart_suit:,2023-04-04 03:54:06
145,Dt MOON,쏘니 이적설이 많이 돌던데... 제발 .... 닭장 떠나서 리버풀이나 뉴캐슬 갔으면 하네요... 요새 뮌헨이랑 바르셀로나 이적설도 돌지만... 리버풀가서 김민재랑 같이 갔으면 하네요.. 클롭에 딱인데...,2023-04-04 03:54:11
146,롱찌,어제 김민재 경기 안봤습니다 식스맨님 억까들 때매 많이 힘들지 않으셨나여ㅜ,2023-04-04 03:54:13
147,hakmo,안녕하세요~~ 손흥민 화이팅~ 100골 가즈아,2023-04-04 03:54:14
148,LIM KEY,하잉^^,2023-04-04 03:54:14
149,황박연,며누님 찾는 사람이 왜이리 많음?ㅎㅎㅎ,2023-04-04 03:54:16
150,M&M Texas,무조건 100호골 가자!!:party_popper::party_popper::party_popper:,2023-04-04 03:54:18
151,로타,남은 경기 화끈하게 보여주고 리버플이나 바르셀로나로 가면 좋겠네요,2023-04-04 03:54:18
152,일상이 일탈,아놔 자꾸 인터셉트 들어오네 ㅋ,2023-04-04 03:54:27
153,롱찌,와 요리스다,2023-04-04 03:54:35
154,색소폰과함께(제천),지민님 어서와용^^,2023-04-04 03:54:36
155,Robert Jung,안녕하세요 식스맨님 중계는 식스맨님 최고에요 오늘도 화이팅입니다.,2023-04-04 03:54:36
156,김마야📣,:collision:선발:right_arrow:요리스. 랑글레. 다이어. 로메로. 페리시치. 호비. 스킵. 포로. 손흥민. 쿨루셉. 케인,2023-04-04 03:54:36
157,kim 지민,패패무승무 양팀 5경기 똑같네 ㅋ,2023-04-04 03:54:37
158,용서하세요스님,방가요,2023-04-04 03:54:41
159,송효주,선수준비중,2023-04-04 03:54:42
160,LIM KEY,누가 또 우리 며누님을 넘보농?,2023-04-04 03:54:42
161,kim 지민,색소폰님:blue_heart::clapping_hands:,2023-04-04 03:54:48
162,일상이 일탈,김마야 며느님 포지션 잘 ㅋ,2023-04-04 03:54:49
163,조항래,맨버십이 안드러가요,2023-04-04 03:54:54
164,우파기사,페리시체 ㅋㅋㅋㅋ,2023-04-04 03:54:54
165,김마야📣,:sun_with_face:어서오세요. 반갑습니다~~,2023-04-04 03:54:58
166,JI SONG TV,Son 1골 응원합니다!!,2023-04-04 03:55:03
167,롱찌,미친ㅅㅋ 나오나여?,2023-04-04 03:55:07
168,kim 지민,부상많아서 어쩔수가 없으요 ㅠ,2023-04-04 03:55:09
169,일상이 일탈,림 님은 싸이즈가 좀 안 됩니다 ㅋ,2023-04-04 03:55:13
170,kim 지민,롱찌님:blue_heart:,2023-04-04 03:55:17
171,김마야📣,":sun_with_face:""스포티비 온""에서 유료입니다",2023-04-04 03:55:23
172,M&M Texas,요리스가 나왔네요!! 포스터도 잘했는데….,2023-04-04 03:55:24
173,박순성,,2023-04-04 03:55:25
174,일상이 일탈,롱찌 님 어서오세요 ^^,2023-04-04 03:55:30
175,귀동냥,안녕하세요~^^,2023-04-04 03:55:30
176,kim 지민,:red_apple:선발 명단 :check_mark:요리스 로메로 랑글렛 다이어 포로 호이비에르 스킵 페리시치 셉셉이 케인 손흥민:red_apple:,2023-04-04 03:55:33
177,김마야📣,:collision:선발:right_arrow:요리스. 랑글레. 다이어. 로메로. 페리시치. 호비. 스킵. 포로. 손흥민. 쿨루셉. 케인,2023-04-04 03:55:35
178,황박연,에버튼 최근 3경기 무패 아님?ㅎㅎㅎ,2023-04-04 03:55:36
179,Rosa L,파리에서 오늘도 응원합니다! 항상 식스맨님 깔끔한 해설 감사해요~^^ 오늘도 다같이 퐈이팅!!! 응원해요!!,2023-04-04 03:55:36
180,Dt MOON,식스맨님 피곤하신가보네요.. 구독 많이들 합시다..,2023-04-04 03:55:37
181,LIM KEY,"며누님 친정으로 보내야할듯,",2023-04-04 03:55:40
182,우파기사,요리스 나왓네요 ㅎㅎ,2023-04-04 03:55:55
183,색소폰과함께(제천),페리 글씨만봐도 5시갸전에 먹은 저녁이 소화안된기분이네요:weary_face:,2023-04-04 03:55:57
184,조항래,? ?,2023-04-04 03:55:59
185,Dt MOON,유투버 해설 방송 중에선 탑인데.. 현장 경기 느낌... 다른데는 지들이 방송 보는...,2023-04-04 03:56:02
186,귀동냥,ㅎㅎ 어제 제사라 ㅋㅋㅋㅋㅋ,2023-04-04 03:56:12
187,황박연,토트놈은 최근 2연패 ?,2023-04-04 03:56:12
188,LIM KEY,오늘 페리 선발 출전인가욤?,2023-04-04 03:56:18
189,동탄백호,식스맨님ᆢ오늘도홧팅ᆢ흥민홧팅,2023-04-04 03:56:22
190,김마야📣,귀동냥님~~:heart_suit:,2023-04-04 03:56:25
191,M&M Texas,요리스나오자 포스터 벤치….,2023-04-04 03:56:27
192,kim 지민,":red_apple:히샬 , 벤데이비스, 로얄.부상 :red_apple:",2023-04-04 03:56:31
193,김마야📣,:collision:선발:right_arrow:요리스. 랑글레. 다이어. 로메로. 페리시치. 호비. 스킵. 포로. 손흥민. 쿨루셉. 케인,2023-04-04 03:56:34
194,퐁당제이,정신나간 일본심판 필요해,2023-04-04 03:56:36
195,황박연,포스터가 더 잘행~~~~~~~~~~~~~,2023-04-04 03:56:39
196,송효주,쏘니:red_heart:,2023-04-04 03:56:44
197,Ark,안녕하세요. 많이 기다렸습니다. 감사합니다. 들어오니 가슴이 설레입니다.,2023-04-04 03:56:46
198,황박연,요리스 걍 쉬어~~~,2023-04-04 03:56:49
199,원금주,안녕하세요,2023-04-04 03:56:50
200,일상이 일탈,ㅋㅋ 일본 심판,2023-04-04 03:56:50
201,M&M Texas,무조건 100ㅎ호골 가자!! :party_popper::party_popper::party_popper:,2023-04-04 03:56:54
202,황박연,울 원금주님~~~~~~~~~~~~~~~~~^^*,2023-04-04 03:57:03
203,일상이 일탈,원금주 님 ^^,2023-04-04 03:57:03
204,LIM KEY,페리 선발이면 또 날샌듯 합니다 ㅠㅠ,2023-04-04 03:57:04
205,김마야📣,금주언니~:heart_suit:,2023-04-04 03:57:04
206,귀동냥,마야님 하이욤,2023-04-04 03:57:05
207,영영,방가요,2023-04-04 03:57:07
208,kim 지민,:check_mark:토트넘 5경기 패패무승무:check_mark:,2023-04-04 03:57:07
209,M&M Texas,케인 오늘을 손흥민에게 양보해라!! 욕심부리지 말고!! ,2023-04-04 03:57:16
210,황박연,심판놈이 일본놈?,2023-04-04 03:57:16
211,kim 지민,원금주님:blue_heart:,2023-04-04 03:57:18
212,황박연,에잇 불길하네,2023-04-04 03:57:21
213,LIM KEY,안녕하세염 금쥬언님^^,2023-04-04 03:57:28
214,제이비,페리시치만 보면 이제는 제발 흥민이 이적해야하는데,2023-04-04 03:57:32
215,김미영,요리스 페리 다이어 보기 싫어,2023-04-04 03:57:32
216,원금주,황박연님 일상일 일탈님 지민님 마야님 하이~,2023-04-04 03:57:34
217,일상이 일탈,^^,2023-04-04 03:57:42
218,롱찌,어휴 씨,2023-04-04 03:57:43
219,황박연,울 금주형^^*,2023-04-04 03:57:45
220,색소폰과함께(제천),페리가 좀 잘해야 상대수비수들이 테클이라도 막 걸텐데 테클도안걸 수준이라 페리는 부상도안당하네ㅠㅠㅋㅋㅋ,2023-04-04 03:57:50
221,Jay,엘에이 일하다가,2023-04-04 03:57:51
222,LIM KEY,김미영님 나두 요리스 보기 싫어염,2023-04-04 03:57:55
223,롱찌,민재 응원한다,2023-04-04 03:58:11
224,M&M Texas,가자!! 손흥민 100호골!!:party_popper::party_popper::party_popper::party_popper::party_popper:,2023-04-04 03:58:14
225,남마리노,오늘도 멋진중계부탁합니다^^,2023-04-04 03:58:16
226,박순성,페리카나도싫고.요리스도 싫고요.,2023-04-04 03:58:25
227,LIM KEY,민제에게 실망입니다 난,2023-04-04 03:58:29
228,kim 지민,오나라 오나라 아주오나:musical_notes::musical_note:,2023-04-04 03:58:35
229,영영,단골님들다오셨네요다반갑습니다,2023-04-04 03:58:37
230,남마리노,손 두골만가자.,2023-04-04 03:58:41
231,M&M Texas,심판 일본 사람 아닌데 누가 그랬어??,2023-04-04 03:58:42
232,김미영,한국에 마라도 이강인 프리미어로 ,2023-04-04 03:58:50
233,M&M Texas,세명다 백인,2023-04-04 03:58:51
234,롱찌,지만 힘들어?어?,2023-04-04 03:58:57
235,이상현,페리빼고 11:10으로 가자?,2023-04-04 03:58:58
236,롱찌,됐어 휴,2023-04-04 03:59:03
237,Flasheyes,9:camera_with_flash:6,2023-04-04 03:59:12
238,엠마,안녕하세요,2023-04-04 03:59:14
239,황박연,롱찌님 왜그래요?ㅎㅎ,2023-04-04 03:59:19
240,winnie lee,손흥민 100호골 미리 추카추카^^,2023-04-04 03:59:20
241,제이비,그러고보니 이제 콘테도 없는데 흥민이 잘 활용가능할까요?,2023-04-04 03:59:21
242,LIM KEY,백인 그러면 인종차별입니다 ㅠㅠ,2023-04-04 03:59:22
243,허윤행,안녕하세요 오늘도 잼있는 중계부탁드려요^^ ,2023-04-04 03:59:24
244,김상희,손흥민 골기대하며 응원 합니다,2023-04-04 03:59:34
245,냥이는 부지런하다,밴 데이비스.언제 오나요 ㅜㅜ,2023-04-04 03:59:37
246,송효주,콘테없으니 이젠 페리 안깝칠듯,2023-04-04 03:59:40
247,서유미,허윤행님 ㅇ,2023-04-04 03:59:41
248,좋은 느낌,쏘니 화이팅 100호골 기대함:thumbs_up::clapping_hands:,2023-04-04 03:59:42
249,kim jin sung,안녕하세요,2023-04-04 03:59:43
250,cai cheng Han,역시 해설은 식스맨 TV...새벽이라서 힘드네요~~힘내주세요~!!!꿀해설은 박카스~~~ㅋ,2023-04-04 03:59:45
251,황박연,롱찌님 왜 화를 내고 그래?ㅎㅎㅎ 패밀리들끼리~~ㅎㅎ,2023-04-04 03:59:46
252,jay park,에매르송도 부상인가요?,2023-04-04 03:59:49
253,서유미,어서오세요,2023-04-04 03:59:49
254,M&M Texas,백인 백인 백인,2023-04-04 03:59:49
255,Erzsébet Bakonyi,CoySON! :hundred_points:goal. :heart_suit: You can do it!:flexed_biceps::fire:,2023-04-04 03:59:51
256,LIM KEY,하잉 유미님^^,2023-04-04 03:59:52
257,김미영,김민재 약한 멘탈 성장하길,2023-04-04 03:59:56
258,나종숙,타지키스탄에서 응원합니다.,2023-04-04 03:59:57
259,롱찌,뭐가요? 인터뷰 맘에 안들어서 한마디 했는데요?,2023-04-04 03:59:59
260,박순성,쏘니 102골 가즈아,2023-04-04 04:00:01
261,winnie lee,100호^^,2023-04-04 04:00:03
262,펭수's,그새 천명,2023-04-04 04:00:04
263,롱찌,저아세요?,2023-04-04 04:00:04
264,허윤행,손흥민 오늘 해트트릭 ^^했으면 좋겠네요 ㅋ,2023-04-04 04:00:06
265,김기섭,오늘은 좋은 결과 있었으면 좋겠네요! 100호골은 필히 달성하고~~,2023-04-04 04:00:09
266,커서히딩크,킥오프직전이네요,2023-04-04 04:00:11
267,김마야📣,유미님~:heart_suit:,2023-04-04 04:00:11
268,LIM KEY,M&M Texas ㅎㅎㅎ,2023-04-04 04:00:13
269,서유미,순성님-슈퍼쳇 감사합니다,2023-04-04 04:00:13
270,jun,쏘니~~화이팅! 화이팅!!1:purple_heart::clapping_hands::clapping_hands::clapping_hands:,2023-04-04 04:00:15
271,Jay,민재 보호,2023-04-04 04:00:19
272,kim 지민,:blue_heart:벤탕쿠르 벤데이비스 로얄 히샬리숑 부상:blue_heart:,2023-04-04 04:00:21
273,색소폰과함께(제천),유미님 오셧어용ㅎ,2023-04-04 04:00:24
274,winnie lee,100호,2023-04-04 04:00:26
275,박은성,안녕하세요,2023-04-04 04:00:30
276,한동훈,전반전 시작합니다,2023-04-04 04:00:30
277,일루왕,안냐심까아아!!!,2023-04-04 04:00:33
278,마지막 동화줄,방가워요 오랜만 입니다,2023-04-04 04:00:33
279,냥이는 부지런하다,손+페= 0골,2023-04-04 04:00:35
280,I SOOK KIM,안녕하세요,2023-04-04 04:00:35
281,송효주,레스:red_heart:,2023-04-04 04:00:39
282,MJ,안녕하세요,2023-04-04 04:00:40
283,JUNG-SIK LEE,응원합니다 중계해주셔서 감사합니다,2023-04-04 04:00:41
284,황박연,울 일루왕님~~~~~~~~~~~~~~~~^^*,2023-04-04 04:00:43
285,kim 지민,일루왕님:blue_heart:,2023-04-04 04:00:45
286,M&M Texas,백인 흑인 뭐가 문제?? ,2023-04-04 04:00:45
287,서유미,레스 보고 싶어요,2023-04-04 04:00:47
288,원금주,일루왕님 어서오세요,2023-04-04 04:00:52
289,색소폰과함께(제천),일루왕님 안녕하세용ㅎ,2023-04-04 04:00:52
290,서유미,정식님 슈퍼쳇 감사합니다,2023-04-04 04:00:53
291,M&M Texas,미국에서도 백인이라고 함! ,2023-04-04 04:00:56
292,구구주언,손흥민 골골~~~~한골넣자,2023-04-04 04:00:56
293,냥이는 부지런하다,갑갑한 경기 예상합니다,2023-04-04 04:00:58
294,GoD_인삼*,화이팅!!,2023-04-04 04:00:59
295,김마야📣,:sun_with_face:응원과 후원:yt:구독 :thumbs_up:좋아요 감사합니다,2023-04-04 04:01:09
296,s hh,반갑습니다,2023-04-04 04:01:18
297,이기만,안녕하세요,2023-04-04 04:01:23
298,rimus P,안녕하세요~!,2023-04-04 04:01:26
299,황박연,셉셉이 벌써 ?,2023-04-04 04:01:29
300,Jehwan Yeon,lets go sonnnnyyyyyy,2023-04-04 04:01:29
301,kim 지민,좋아요:blue_heart::red_apple:눌러줭:thumbs_up:,2023-04-04 04:01:31
302,냥이는 부지런하다,페리 때문에 열불나는 경기 예상해봅니다 ㅜㅜ,2023-04-04 04:01:33
303,서유미,기만님 어서오세요,2023-04-04 04:01:34
304,원금주,전 운전해야해서...조금후 들오오겠습니다,2023-04-04 04:01:35
305,M&M Texas,손흥민 100호 골 가자!!:party_popper::party_popper::party_popper::party_popper::party_popper:,2023-04-04 04:01:39
306,황박연,심판놈들이 좀 선수 보호좀 해라~~~,2023-04-04 04:01:48
307,색소폰과함께(제천),쏘니 골 넣으면 정신없으니까 지금 좋아요 눌러요!!!!!!!ㅎㅎㅎㅎㅎㅎㅎㅎ,2023-04-04 04:01:50
308,s hh,페리실치 보는순간 열 받음 ㅜㅜㅜ,2023-04-04 04:01:51
309,오케이맨,얼굴을 왜잡아,2023-04-04 04:01:51
310,M&M Texas,케인!! 욕심부리지 마라,2023-04-04 04:01:51
311,kim 지민,금방 빨개지네...:face_screaming_in_fear:,2023-04-04 04:01:58
312,Super Sonic,안녕하십니까 오늘도 화이팅~,2023-04-04 04:01:59
313,silver denver,덴버에서 우리 쏘니와 식스맨 응원해요,2023-04-04 04:02:02
314,ss s,빨개,2023-04-04 04:02:02
315,글로리아w,:beaming_face_with_smiling_eyes::beaming_face_with_smiling_eyes::beaming_face_with_smiling_eyes:,2023-04-04 04:02:03
316,송효주,얼굴 빨개요 클룹,2023-04-04 04:02:04
317,허은수,안뇽? 기다린 시간 기대하는 쏘니 골입니다^^,2023-04-04 04:02:05
318,일루왕,박연님 지민님 유미님 금주님. .헉헉. .다음 마야님. .안냐심까아아,2023-04-04 04:02:08
319,서유미,원금주님 운전 조심하세요,2023-04-04 04:02:18
320,오케이맨,빡치게 만들려고 얼굴 잡는건가,2023-04-04 04:02:18
321,M&M Texas,페리시치가 정신 차렸길….:folded_hands:,2023-04-04 04:02:20
